# MJD orderslope
# subtract (m - 84) * orderslope from each order at MJD
58625.410740 -0.127842
58625.414329 -0.124357
58625.417923 -0.124417
58625.421520 -0.123436
58625.425120 -0.122353
58625.428722 -0.122956
58625.445307 -0.135813
58625.449036 -0.130329
58625.452852 -0.128207
58625.456749 -0.126475
58625.464653 -0.125682
58625.478892 -0.110154
58625.497538 -0.105831
58625.503653 -0.104953
58625.519894 -0.099235
58625.522853 -0.095586
58625.526352 -0.096153
58625.532411 -0.080929
58625.538880 -0.073624
58625.542252 -0.070683
58625.552202 -0.060627
58625.562571 -0.057189
58625.569461 -0.053719
58625.572708 -0.048796
58625.582741 -0.039481
58625.589484 -0.028700
58625.599624 -0.014065
58625.606433 -0.002432
58625.610107 0.005310
58625.613323 0.011431
58625.616517 0.012615
58625.620364 0.018060
58625.623553 0.022854
58625.634447 0.039410
58625.647828 0.063410
58625.658621 0.065555
58625.669918 0.068667
58625.684777 0.075724
58625.692128 0.078351
58625.699368 0.091020
58625.702799 0.096156
58625.706140 0.101241
58625.709373 0.102140
58625.712490 0.106243
58625.715480 0.110879
58625.718289 0.117379
58625.741410 0.148738
58625.759300 0.177691
58625.764131 0.183085
58625.768911 0.188121
58625.773633 0.188009
58625.778287 0.191951
58625.782741 0.191440
58625.787285 0.193241
58626.364511 0.311268
58626.368393 0.300206
58626.372247 0.294415
58626.417284 0.245438
58626.429104 0.258997
58626.431840 0.259819
58626.434733 0.260769
58626.437768 0.263471
58626.440935 0.265487
58626.444221 0.266519
58626.452411 0.257935
58626.457153 0.254586
58626.460636 0.257599
58626.464220 0.257735
58626.467895 0.262864
58626.471769 0.265018
58626.479051 0.267372
58626.482768 0.272052
58626.486560 0.278223
58626.489653 0.276893
58626.493534 0.281915
58626.496538 0.282066
58626.509358 0.302833
58626.523391 0.309317
58626.548377 0.349004
58626.555509 0.358522
58626.566360 0.375535
58626.576732 0.391718
58626.583855 0.405154
58626.590977 0.420439
58626.624118 0.462926
58626.627894 0.470942
58626.642794 0.494471
58626.650309 0.510966
58626.661608 0.530887
58626.685829 0.560552
58626.693869 0.572601
58626.712463 0.585671
58626.715760 0.590541
58626.719860 0.596904
58626.723895 0.604423
58626.727806 0.612504
58626.731638 0.619164
58626.735384 0.629064
58626.739035 0.633959
58626.753771 0.657316
58626.757601 0.663607
58626.761323 0.667746
58626.764927 0.673813
58626.768398 0.675589
58626.771720 0.674765
58626.781653 0.693621
58627.371991 0.600590
58627.401384 0.554708
58627.405627 0.555949
58627.423435 0.566560
58627.428193 0.568692
58627.433001 0.571486
58627.437854 0.573107
58627.442769 0.576103
58627.453917 0.570315
58627.476167 0.584595
58627.480122 0.587402
58627.487700 0.588750
58627.491465 0.591428
58627.503263 0.598633
58627.511385 0.600066
58627.514993 0.602701
58627.518792 0.607910
58627.534650 0.620180
58627.543177 0.626094
58627.556594 0.630883
58627.565341 0.635718
58627.578440 0.644313
58627.591452 0.653956
58627.595944 0.653204
58627.600223 0.656713
58627.609060 0.662732
58627.622256 0.672024
58627.626595 0.676109
58627.635363 0.680786
58627.644164 0.686120
58627.657595 0.687062
58627.726162 0.662949
58627.729873 0.664045
58627.733494 0.664274
58627.737032 0.664768
58627.751555 0.668833
58627.759571 0.664846
58627.767962 0.667923
58627.781278 0.661281
58627.786032 0.658681
58627.790617 0.657298
58627.795013 0.652175
58627.798460 0.651925
58628.320993 0.487741
58628.359651 0.341999
58628.364521 0.337963
58628.369263 0.333652
58628.387614 0.323003
58628.401011 0.322008
58628.406669 0.330339
58628.412325 0.337215
58628.417967 0.348533
58628.423631 0.360631
58628.429279 0.369937
58628.445610 0.376157
58628.460242 0.428754
58628.460967 0.387028
58628.466103 0.393361
58628.475838 0.400978
58628.531538 0.456448
58628.540917 0.460720
58628.550243 0.466067
58628.559656 0.473635
58628.568396 0.460068
58628.578553 0.475655
58628.589064 0.480672
58628.594300 0.488076
58628.620677 0.495382
58628.626157 0.504448
58628.631134 0.501970
58628.660979 0.502640
58628.665489 0.502137
58628.674123 0.512121
58628.678782 0.512920
58628.683395 0.512898
58628.687943 0.513464
58628.692428 0.509908
58628.701125 0.500795
58628.719366 0.483642
58628.728626 0.479349
58628.733620 0.476186
58628.743340 0.431846
58628.748765 0.425598
58629.379402 0.204398
58629.389523 0.202603
58629.394408 0.199785
58629.399643 0.210858
58629.404740 0.224426
58629.409711 0.237789
58629.414757 0.251454
58629.419832 0.265421
58629.424937 0.285564
58629.430064 0.302404
58629.435213 0.317586
58629.450079 0.356838
58629.458730 0.393005
58629.485987 0.401036
58629.490691 0.403603
58629.495459 0.404446
58629.510008 0.429673
58629.523738 0.454838
58629.540824 0.484682
58629.545240 0.497337
58629.559110 0.533574
58629.568819 0.566147
58629.582799 0.597367
58629.592354 0.620613
58629.597227 0.639134
58629.606898 0.659892
58629.611548 0.664825
58629.616142 0.669092
58629.658616 0.718011
58629.667677 0.726236
58629.676808 0.732823
58629.681247 0.734122
58629.707257 0.744182
58629.719970 0.743364
58629.724257 0.743830
58629.742208 0.744315
58629.747143 0.744259
58629.752035 0.745350
58629.756891 0.746441
58629.764726 0.750659
58629.773359 0.755132
58629.783018 0.760777
58629.788161 0.762041
58629.792711 0.764024
58630.391865 0.805480
58630.396651 0.802192
58630.401285 0.791476
58630.433720 0.680544
58630.438697 0.666670
58630.443707 0.656708
58630.448748 0.651199
58630.453849 0.645117
58630.463930 0.631451
58630.482994 0.630793
58630.496931 0.624253
58630.506759 0.606483
58630.513958 0.602423
58630.517530 0.602094
58630.521205 0.600465
58630.524997 0.599556
58630.528876 0.597260
58630.532834 0.595897
58630.549037 0.580540
58630.557290 0.575492
58630.570092 0.562588
58630.582547 0.554914
58630.624428 0.553572
58630.634547 0.535641
58630.638633 0.530437
58630.644173 0.529908
58630.650849 0.526192
58630.654867 0.521465
58630.658824 0.522254
58630.668717 0.524462
58630.675591 0.527310
58630.679440 0.530446
58630.689556 0.532613
58630.696364 0.538881
58630.709313 0.536483
58630.712655 0.538903
58630.715903 0.539355
58630.719032 0.540432
58630.725083 0.544658
58630.734578 0.543929
58630.737779 0.542969
58630.751207 0.542421
58630.754490 0.542337
58630.760581 0.542415
58630.763385 0.542310
58630.765907 0.542963
58631.329685 0.266393
58631.333778 0.258187
58631.337821 0.254140
58631.341965 0.248924
58631.370564 0.207781
58631.378661 0.204087
58631.385951 0.201379
58631.394105 0.186714
58631.402478 0.174220
58631.406026 0.169811
58631.409719 0.169080
58631.413514 0.170579
58631.418732 0.163634
58631.423942 0.155000
58631.438021 0.146136
58631.449892 0.140724
58631.457260 0.134372
58631.470885 0.116371
58631.477052 0.113554
58631.480055 0.108939
58631.485999 0.104814
58631.498051 0.095245
58631.501526 0.092672
58631.504338 0.091880
58631.510573 0.087590
58631.516808 0.085030
58631.523043 0.084054
58631.529374 0.082415
58631.549029 0.074145
58631.583897 0.052446
58631.587231 0.052833
58631.593504 0.049475
58631.599777 0.045326
58631.602780 0.043129
58631.605964 0.043868
58631.620772 0.023350
58631.626594 0.017593
58631.632416 0.011639
58631.635180 0.007741
58631.647228 -0.004639
58631.650426 -0.008850
58631.656538 -0.013544
58631.662616 -0.018077
58631.668657 -0.015808
58631.671667 -0.019188
58631.674575 -0.024246
58631.686436 -0.036488
58631.691448 -0.039473
58631.694000 -0.040607
58631.707744 -0.043822
58631.710730 -0.042438
58631.716792 -0.046083
58631.719935 -0.047512
58631.726523 -0.049777
58631.733166 -0.059101
58631.736448 -0.065225
58631.739700 -0.068944
58634.348672 -0.609355
58634.359597 -0.562859
58634.455658 -0.247208
58634.638866 0.796089
58634.652889 0.848640
58634.663715 0.904318
58634.669955 0.927268
58634.675997 0.932290
58634.681800 0.934078
58634.693205 0.957440
58634.698738 0.965573
58634.704114 0.978319
58634.719239 0.968249
58634.733270 1.019120
58634.749248 1.077272
58634.755234 1.098646
58634.761270 1.106237
58634.767379 1.107529
58634.773524 1.114872
58634.779575 1.120546
58634.785947 1.127238
58635.334037 -0.411965
58635.359760 -0.459552
58635.379816 -0.489270
58635.416155 -0.547064
58635.426555 -0.556409
58635.435453 -0.561802
58635.510187 -0.602372
58635.519797 -0.595556
58635.523620 -0.589723
58635.532982 -0.582602
58635.542346 -0.575480
58635.547863 -0.570824
58635.551819 -0.567818
58635.567124 -0.569260
58635.571131 -0.565316
58635.575117 -0.562992
58635.579084 -0.557688
58635.583130 -0.555692
58635.587493 -0.546479
58635.596150 -0.525961
58635.602851 -0.517754
58635.614295 -0.479508
58635.617643 -0.474461
58635.634901 -0.438514
58635.647145 -0.417840
58635.651584 -0.410424
58635.655950 -0.403998
58635.660234 -0.394389
58635.664427 -0.386600
58635.668515 -0.385841
58635.672137 -0.379426
58635.679944 -0.374160
58635.684188 -0.370208
58635.688198 -0.359877
58636.340551 -0.009188
58636.421001 -0.090362
58636.430603 -0.101713
58636.535988 -0.063724
58636.552717 -0.039938
58636.580159 0.035744
58636.587954 0.086444
58636.630781 0.265059
58636.637238 0.296146
58637.267772 0.489545
58638.278802 0.080923
58638.400349 -0.370045
58638.406406 -0.382908
58638.478938 -0.470624
58638.486517 -0.471722
58638.490081 -0.469069
58638.503039 -0.455813
58638.506051 -0.454675
58638.509181 -0.454755
58638.515000 -0.454805
58638.518057 -0.445109
58638.527073 -0.440275
58638.529843 -0.444548
58638.532658 -0.449053
58638.540210 -0.458098
58638.547903 -0.469278
58638.550744 -0.469428
58638.553671 -0.464587
58638.556632 -0.458186
58638.559626 -0.452060
58638.565739 -0.442063
58638.568853 -0.436794
58638.575399 -0.427599
58638.578797 -0.421776
58638.591492 -0.408659
58638.597885 -0.401933
58638.604317 -0.400301
58638.607593 -0.397506
58638.617179 -0.390135
58638.626659 -0.384839
58638.629749 -0.381144
58638.636119 -0.378417
58638.642489 -0.373109
58638.648859 -0.369721
58638.655229 -0.365767
58638.661603 -0.368154
58638.667976 -0.368543
58638.670875 -0.364830
58638.687177 -0.373627
58638.691044 -0.357654
58638.693057 -0.373220
58638.698636 -0.379439
58638.707285 -0.374105
58638.719788 -0.361853
58638.722948 -0.360357
58638.732552 -0.352594
58638.735708 -0.358912
58638.748919 -0.348804
58638.752444 -0.340048
58638.755960 -0.327897
58638.759467 -0.320526
58638.762965 -0.314999
58638.766380 -0.316631
58638.773155 -0.326340
58638.776509 -0.330206
58639.371514 -1.222876
58639.375660 -1.228589
58639.379981 -1.232409
58639.384395 -1.231443
58639.388900 -1.234348
58639.393699 -1.231365
58639.398573 -1.220389
58639.403485 -1.214955
58639.408431 -1.222406
58639.432771 -1.223227
58639.436975 -1.223248
58639.441538 -1.225156
58639.462269 -1.236690
58639.473861 -1.238142
58639.481521 -1.241766
58639.506732 -1.251838
58639.515391 -1.270113
58639.520024 -1.268626
58639.529121 -1.261491
58639.547185 -1.279340
58639.556107 -1.284620
58639.573896 -1.284853
58639.578126 -1.288484
58639.582655 -1.290284
58639.604404 -1.307476
58639.609044 -1.306907
58639.613215 -1.307765
58639.617764 -1.306733
58639.621895 -1.315245
58639.634587 -1.326642
58639.643038 -1.339037
58639.651386 -1.349263
58639.679572 -1.414533
58639.680287 -1.444630
58639.684272 -1.454367
58639.695505 -1.481400
58639.706414 -1.492660
58639.720969 -1.521607
58639.729120 -1.536908
58639.740918 -1.559697
58639.754180 -1.591154
58639.758842 -1.601066
58639.763453 -1.610074
58639.768006 -1.619936
58639.772495 -1.629612
58639.776040 -1.634069
58639.779862 -1.643457
58639.783757 -1.651552
58639.787562 -1.660071
58653.352973 -0.494871
58653.364359 -0.497264
58653.383476 -0.479752
58653.428169 -0.488897
58653.455100 -0.496709
58653.466489 -0.488139
58653.505859 -0.461384
58653.517093 -0.461109
58653.525362 -0.451509
58653.531117 -0.447401
58653.535622 -0.444325
58653.540073 -0.439573
58653.545162 -0.432634
58653.549653 -0.429744
58653.564120 -0.410969
58653.573694 -0.400797
58653.578638 -0.393352
58653.583503 -0.385670
58653.593951 -0.372738
58653.610776 -0.356775
58653.633997 -0.330131
58653.647653 -0.313909
58653.666321 -0.293948
58653.681440 -0.277373
58653.697810 -0.258371
58653.709896 -0.245633
58653.716590 -0.238328
58653.731383 -0.237595
58653.732176 -0.209303
58653.750578 -0.220350
58653.756718 -0.210220
58653.763274 -0.203384
58654.355301 -0.263810
58654.364598 -0.265026
58654.373374 -0.271057
58654.381727 -0.276268
58654.411669 -0.279017
58654.429780 -0.298764
58654.435499 -0.299135
58654.446437 -0.294829
58654.501135 -0.274988
58654.520084 -0.270504
58654.545122 -0.248772
58654.552170 -0.245754
58654.557198 -0.238730
58654.568405 -0.220346
58654.574752 -0.210985
58654.586347 -0.187304
58654.607205 -0.143589
58654.611714 -0.138506
58654.622791 -0.110368
58654.647102 -0.065280
58654.651767 -0.054670
58654.666594 -0.020060
58654.677687 0.005208
58654.706118 0.059439
58654.735319 0.149381
58655.347786 -0.943484
58655.389608 -0.995465
58655.401591 -0.982043
58655.515025 -0.594449
58655.543481 -0.446182
58655.567917 -0.379974
58655.619831 -0.176246
58655.625352 -0.149044
58655.630703 -0.123711
58655.658123 0.040702
58655.664764 0.069924
58655.671715 0.124170
58655.696700 0.226706
58655.702436 0.240404
58655.713431 0.259898
58655.718662 0.269241
58655.723917 0.293473
58655.729162 0.312092
58655.750010 0.356327
58655.755180 0.374833
58655.772497 0.442146
58655.785295 0.493016
58655.791385 0.517441
58655.797798 0.549850
58655.804408 0.576141
58655.811475 0.604352
58656.375864 -0.155581
58656.380910 -0.152474
58656.416616 -0.161711
58656.420559 -0.162388
58656.425649 -0.165508
58656.431529 -0.169196
58656.444080 -0.169246
58656.451422 -0.155647
58656.485725 -0.139322
58656.725968 0.102035
58656.768528 -0.006477
58656.788989 -0.066263
58657.337083 -0.290327
58657.345468 -0.298997
58657.352907 -0.308643
58657.386190 -0.375100
58657.421345 -0.436148
58657.426674 -0.443500
58657.431858 -0.454888
58657.444659 -0.473202
58657.457742 -0.482131
58657.475187 -0.509497
58657.487073 -0.502564
58657.490965 -0.502578
58657.494841 -0.503544
58657.503404 -0.509635
58657.512972 -0.511885
58657.521916 -0.520710
58657.526476 -0.526325
58657.531083 -0.535262
58657.533711 -0.555900
58657.538455 -0.562585
58657.543294 -0.569547
58657.548241 -0.574374
58657.552974 -0.579311
58657.557089 -0.579223
58657.561007 -0.576946
58658.363745 -0.449847
58658.369095 -0.488808
58658.379445 -0.564269
58658.384379 -0.589591
58658.396324 -0.627499
58658.409186 -0.663267
58658.421161 -0.687895
58658.426879 -0.702495
58658.432444 -0.714805
58658.437577 -0.718600
58658.448965 -0.747400
58658.455088 -0.760879
58658.466237 -0.801586
58658.500656 -0.936547
58658.525355 -1.059749
58658.534081 -1.047176
58658.542576 -1.032737
58658.548761 -1.030170
58658.555214 -1.032211
58658.568100 -1.024512
58658.583412 -0.979722
58658.590756 -0.970057
58658.598593 -0.965035
58658.670310 -0.933381
58658.679162 -0.929036
58658.688882 -0.927091
58658.774123 -0.772846
58659.367734 -1.088407
58659.372293 -1.099438
58659.376762 -1.112839
58659.381152 -1.125356
58659.385716 -1.130481
58659.390201 -1.133136
58659.398971 -1.144133
58659.403271 -1.148521
58659.415902 -1.166098
58659.423667 -1.173418
58659.439933 -1.186549
58659.464045 -1.236516
58659.468698 -1.242750
58659.473086 -1.249005
58659.477480 -1.257821
58659.485348 -1.265831
58659.489598 -1.269302
58659.502076 -1.282606
58659.514825 -1.326355
58659.527625 -1.316175
58659.831446 -0.966710
58686.381858 0.251193
58686.389106 0.222022
58686.403706 0.181830
58686.411044 0.157809
58686.418939 0.151107
58686.426882 0.143998
58686.442960 0.146045
58686.470805 0.094556
58686.479323 0.069426
58686.486612 0.073681
58686.500101 0.087329
58686.527384 0.090813
58686.540601 0.096316
58686.560333 0.100785
58686.573884 0.102258
58686.580358 0.103851
58686.614305 0.111864
58686.628702 0.115908
58686.635563 0.125850
58686.643231 0.121880
58686.649830 0.119642
58686.656419 0.139825
58686.662551 0.145517
58686.694187 0.164987
58686.699946 0.165859
58686.720378 0.154002
58687.359912 -0.404639
58687.421794 -0.507445
58687.427877 -0.519055
58687.434716 -0.515099
58687.442169 -0.491073
58687.478439 -0.512274
58687.486854 -0.519188
58687.542481 -0.413781
58687.560317 -0.382533
58687.585535 -0.331329
58687.594735 -0.325605
58687.669572 -0.148951
58687.690328 -0.119240
58687.719521 -0.092230
58687.728983 -0.078757
58687.738093 -0.073463
58687.771269 -0.081657
58687.781745 -0.089123
58688.401064 -1.158233
58688.406261 -1.161293
58688.414265 -1.153862
58688.422205 -1.154921
58688.430312 -1.152509
58688.438846 -1.148804
