# MJD zeropoint
# subtract zeropoint from all fibre velocities in all orders as a function MJD
58921.784690 -33.124029
58921.792302 -29.028278
58921.808730 -12.636151
58921.810472 -12.965670
58921.817091 -11.651470
58921.819881 -10.410212
58922.245068 -11.627491
58922.253993 -7.584699
58922.265549 -10.973663
58922.414831 -4.815005
58922.417380 -9.107324
58922.420380 -10.563036
58922.461722 -37.087064
58922.464529 -35.142740
58922.466967 -36.409696
58922.518471 -33.459644
58922.576329 1.265252
58922.600818 -0.628611
58922.652973 -11.925662
58922.662350 -9.836898
58923.236203 -17.444726
58923.272504 -13.136547
58923.282103 -10.245636
58923.329859 -6.172323
58923.360613 -13.434710
58923.379703 -40.166841
58923.381764 -40.159575
58923.383540 -40.913964
58923.393498 -41.136486
58923.403644 -42.441301
58923.425813 -11.664054
58923.436908 -6.640952
58923.447993 -2.645474
58923.462185 -12.783390
58923.469807 -2.517311
58923.477429 -9.147172
58923.485041 -5.144619
58923.492664 -14.757516
58923.500287 -22.253357
58923.509859 -18.058447
58923.512195 -20.688742
58923.513879 -22.619219
58923.524489 -19.349869
58923.532111 -27.386743
58923.542571 -26.598704
58923.544639 -25.170881
58923.549119 -25.208721
58923.551361 -22.402994
58923.565031 -30.110267
58923.576117 -28.260539
58923.589909 -31.442473
58923.591828 -29.681472
58923.595001 -26.818124
58923.605189 -14.415283
58923.612801 -15.963847
58923.623604 -17.793180
58923.634699 -20.693924
58923.645783 -27.481173
58923.656867 -20.481524
58923.673649 -13.182475
58923.675853 -10.821779
58923.678947 -5.854123
58923.715731 -2.112703
58923.729818 -4.507226
58923.743385 -10.291002
58923.754469 -11.225214
58923.766648 -32.764739
58923.777732 -21.366191
58923.788817 -17.069421
58923.804212 -15.734571
58923.805444 -15.795673
58923.809347 -13.342746
58923.812562 -12.655296
58923.823678 -12.716736
58923.831382 -11.599028
58924.265676 -13.024740
58924.274096 -8.467625
58924.292921 -9.907133
58924.368310 -12.729926
58924.371977 -10.309062
58924.376289 -9.885935
58924.377962 -9.803697
58924.379841 -10.913343
58924.387075 -13.945673
58924.391729 -17.375984
58924.393913 -18.388012
58924.420326 -36.242812
58924.422559 -36.785789
58924.426863 -38.102114
58924.431166 -34.888500
58924.435306 -32.349073
58924.439445 -29.575977
58924.441515 -29.507858
58924.517797 -7.330842
58924.520738 -7.668722
58924.527040 -7.163993
58924.533230 -5.567164
58924.535434 -4.641391
58924.658323 -11.154434
58924.670292 -8.540236
58925.235929 -12.338352
58925.252910 -5.388820
58925.266754 -6.212264
58925.371621 -1.107535
58925.372870 -0.523802
58925.374456 0.392479
58925.377051 1.931636
58925.381253 1.145720
58925.382844 1.141680
58925.384503 0.918530
58925.411424 -10.932280
58925.422509 -18.152140
58925.433614 -18.517814
58925.444709 -23.085891
58925.455793 -18.371196
58925.467482 -22.106352
58925.478567 -14.828124
58925.489662 -7.348636
58925.503384 -6.287170
58925.511006 -5.360441
58925.524650 -4.453756
58925.535918 -11.316123
58925.543530 -7.409437
58925.552633 -8.582312
58925.563717 -7.155224
58925.574802 -15.388236
58925.585896 -20.293882
58925.596981 -16.670592
58925.608096 -13.716813
58925.620641 -13.411384
58925.628284 -3.912283
58925.635927 -6.850123
58925.646490 -5.537436
58925.648631 -7.541617
58925.654874 -9.356239
58925.659427 -11.429044
58925.661055 -11.398811
58925.675531 -9.572053
58925.686615 -7.374423
58925.698430 -1.202080
58925.709525 0.095643
58925.720609 -9.581090
58925.731704 -19.134859
58925.744155 -10.610003
58925.751777 -11.787182
58925.759399 -8.584045
58925.767022 -4.064731
58925.776417 3.627163
58925.784040 19.594410
58925.791651 14.814294
58925.803877 4.297219
58925.804716 2.656462
58925.805419 1.490166
58925.807439 -1.768246
58925.808334 -3.347077
58925.811129 -8.968760
58925.823923 -11.364621
58925.832288 -11.268739
58926.243852 -11.471040
58926.252671 -9.143759
58926.261298 -7.269806
58926.425511 -0.558028
58926.433248 0.200136
58926.449765 -0.757591
58926.459045 -8.113627
58926.466667 -13.887705
58926.474300 -5.064898
58926.485406 -10.875478
58926.501407 -9.784413
58926.502980 -12.532288
58926.504523 -12.076691
58926.507432 -12.443073
58926.510904 -13.790835
58926.512491 -13.618268
58926.514088 -11.232385
58926.529003 -15.391698
58926.540108 -11.422182
58926.551214 -21.944086
58926.564498 -22.869701
58926.572308 -26.129994
58926.579941 -11.082127
58926.588700 -12.169232
58926.599806 -14.983967
58926.610922 -18.027685
58926.622027 -4.324312
58926.634197 -2.668951
58926.645980 2.456781
58926.657085 1.917130
58926.668200 5.777587
58926.683513 1.232155
58926.695259 6.134431
58926.702892 4.534861
58926.711454 -2.001891
58926.722560 1.531611
58926.733665 -10.087262
58926.747982 -13.740344
58926.755751 -14.632163
58926.764395 -11.318745
58926.772039 -3.857171
58926.779671 -2.189414
58926.787701 -9.892865
58926.803113 -17.291596
58926.808510 -7.846007
58926.810659 -4.490703
58926.811706 -4.615341
58926.812429 -3.595554
58926.814757 -2.032891
58926.827452 -10.955762
58926.835259 -7.615374
58927.324191 -14.012147
58927.332841 -10.955333
58927.343262 -6.696161
58927.375282 -11.177466
58927.376707 -9.540072
58927.381442 -2.487337
58927.384951 -0.473638
58927.398579 -0.167324
58927.409653 -7.104402
58927.420748 -12.105171
58927.432698 -12.071922
58927.443783 -11.725447
58927.454877 -17.585366
58927.465962 -18.673189
58927.477807 -4.528285
58927.488902 -19.650696
58927.518026 -10.528099
58927.536063 -19.718522
58927.537534 -19.463392
58927.538621 -19.997392
58927.549569 -14.035733
58927.557170 -14.201404
58927.566284 -5.938260
58927.580841 0.050975
58927.595387 -14.433145
58927.611466 1.255538
58927.626023 -1.038604
58927.640590 -5.174436
58927.658364 -9.807687
58927.660339 -9.016651
58927.663043 -8.202729
58927.673875 -10.592879
58927.681487 -10.124265
58927.690110 -5.842051
58927.701195 -12.336632
58927.712279 -15.986782
58927.723364 -14.465438
58927.735564 -4.255877
58927.743176 -3.254138
58927.750799 0.843109
58927.760111 2.651879
58927.767722 4.039948
58927.775366 2.574604
58927.786471 2.606231
58927.805822 -0.210509
58927.806869 -1.957072
58927.807861 -3.065909
58927.811130 -7.794534
58927.812192 -8.939485
58927.815074 -11.356676
58927.828083 -16.918946
58927.835655 -22.121781
58928.193105 -9.605940
58928.201501 -6.974202
58928.212384 -8.655495
58928.374833 -10.009959
58928.377359 -10.978908
58928.379716 -11.874730
58928.381322 -12.808287
58928.383971 -13.717798
58928.385255 -12.828522
58928.404968 -11.959705
58928.412580 -9.490136
58928.430985 -8.452769
58928.438586 -6.506514
58928.457251 -14.666926
58928.468357 -1.796016
58928.479441 -21.432453
58928.490525 -17.940972
58928.504623 -9.940179
58928.512234 -19.907968
58928.519846 -13.551998
58928.527458 -10.685027
58928.539471 -11.835861
58928.547083 -16.321164
58928.554706 -16.693800
58928.562317 -13.307821
58928.569940 -13.868263
58928.577552 -15.046749
58928.585174 -16.896213
58928.598785 -12.249521
58928.600096 -11.675674
58928.601295 -10.905139
58928.603989 -12.951200
58928.606683 -14.884995
58928.609277 -16.098474
58928.610590 -17.634560
58928.613987 -18.795083
58928.617309 -16.394789
58928.627290 -19.524916
58928.634912 -16.149283
58928.642514 -13.834051
58928.652472 -10.775732
58928.660085 -11.754822
58928.667696 -8.232638
58928.675319 -8.931650
58928.682931 -7.449105
58928.690543 -12.663556
58928.698155 -11.781519
58928.705756 -11.949114
58928.714922 -12.583186
58928.722534 -13.230891
58928.730157 -16.183852
58928.739364 -20.406209
58928.746976 -9.338660
58928.754588 -8.333503
58928.762211 -9.089779
58928.775498 1.071467
58928.776542 0.933603
58928.779324 2.192214
58928.783436 2.427014
58928.793764 -2.741668
58928.801376 -6.726037
58928.808988 -16.281787
58928.824445 -17.030267
58928.834951 -12.597660
58928.843320 -10.972533
58929.307984 -6.911199
58929.318286 -2.186835
58929.326450 -14.475172
58929.376899 -28.703147
58929.379285 -28.314945
58929.383097 -26.506231
58929.394055 -27.258089
58929.401677 -20.963841
58929.424524 -42.421964
58929.439111 -9.820355
58929.453668 -5.085138
58929.469434 2.506463
58929.491603 1.626352
58929.508425 -1.189198
58929.520174 -13.157647
58929.527786 -19.924687
58929.535398 -26.539563
58929.545012 -19.512524
58929.552624 -13.411003
58929.560226 -8.468771
58929.567838 -15.077347
58929.576545 -15.650816
58929.584157 -9.199104
58929.591769 -10.850575
58929.603062 -17.691389
58929.606551 -17.787610
58929.612439 -18.145646
58929.614038 -17.398783
58929.625126 -13.635045
58929.632739 -15.690658
58929.640351 -13.945027
58929.649006 -15.236035
58929.694334 -1.007453
58929.709514 -0.570671
58929.720747 -1.467690
58929.728359 -1.404289
58929.736919 -11.905158
58929.744532 -28.208251
58929.753072 -25.070059
58929.760684 -26.999969
58929.768295 -17.390881
58929.776262 -11.726695
58929.783874 -6.456635
58929.791487 -8.269810
58929.802168 5.406109
58929.839409 -10.465433
58929.853613 -6.628631
58930.232246 -5.978221
58930.241052 -5.479674
58930.267282 -14.293569
58930.275665 -13.417700
58930.378603 -12.218596
58930.387519 -8.165371
58930.396059 -13.959007
58930.403671 -9.700491
58930.411283 -10.170685
58930.418905 -5.941815
58930.426518 -9.118583
58930.436204 -16.292620
58930.443817 -20.240955
58930.459395 -19.759897
58930.467164 -23.874340
58930.492013 -15.547215
58930.503457 -11.485855
58930.504853 -12.574057
58930.506287 -14.527953
58930.509052 -16.030042
58930.510674 -16.992468
58930.512026 -17.504956
58930.529874 -30.004281
58930.537487 -25.098503
58930.545099 -23.825303
58930.553972 -14.604093
58930.654593 -3.362174
58930.672742 -5.622479
58930.707164 -11.381030
58930.714775 -4.863557
58930.722388 -5.264188
58930.732894 1.102372
58930.734963 3.480159
58930.739837 5.431644
58930.746638 4.143247
58930.749550 0.804743
58930.750579 -1.057454
58930.751607 -2.141901
58930.753665 -3.256091
58930.755720 -5.293037
58930.757776 -6.284612
58930.758806 -7.157222
58930.762305 -5.307485
58930.763401 -4.463993
58930.765696 -3.886480
58930.783001 -4.940577
58930.793551 -12.583529
58930.826538 -66.193591
58930.827164 -65.158076
58930.828436 -66.147513
58930.839762 -59.232951
58931.362725 -17.337790
58931.364267 -17.908339
58931.365465 -18.157382
58931.369365 -18.813264
58931.370689 -19.391507
58931.373437 -20.286262
58931.377993 -21.956915
58931.381468 -22.170699
58931.391552 -24.597079
58931.399164 -12.309123
58931.406765 -16.301102
58931.415337 -18.819765
58931.422949 -24.613464
58931.430561 -16.192420
58931.438173 -18.214852
58931.447057 -15.870893
58931.454670 -21.545095
58931.463387 -23.011095
58931.470999 -25.251917
58931.479080 -25.422432
58931.486692 -33.497985
58931.494305 -27.224640
58931.507233 -23.557163
58931.508729 -23.668101
58931.509961 -24.247758
58931.520832 -22.696207
58931.528454 -20.840889
58931.536066 -23.625484
58931.546014 -11.722577
58931.553845 -2.911597
58931.565795 -14.969923
58931.581280 -9.023711
58931.589809 -14.786253
58931.615732 -9.207085
58931.620128 -9.545293
58931.623261 -10.503092
58931.624550 -10.616056
58931.627188 -8.357272
58931.629679 -6.772041
58931.633308 -6.375011
58931.637208 -2.463388
58931.693089 -9.787728
58931.703543 -10.594299
58931.717789 -9.638606
59002.299151 19.082900
59002.354022 -23.179189
59002.369856 -32.397838
59002.487473 -4.966937
59002.508007 -6.055261
59003.217392 -27.653952
59003.245884 -23.511919
59003.293383 -11.161970
59003.330364 6.246872
59003.331608 5.024916
59003.335905 4.805523
59003.340514 0.971660
59003.351362 -15.751633
59003.358995 -9.992729
59003.366628 -12.044258
59003.374240 -11.493721
59003.382843 -11.179555
59003.390455 -15.041687
59003.398077 -12.156503
59003.405690 -13.567010
59003.413302 -3.958406
59003.422124 -12.683527
59003.429725 -1.947187
59003.441243 -7.675938
59003.442757 -7.198149
59003.446833 -6.862236
59003.450312 -7.182108
59003.459423 -3.070967
59003.467035 -10.815286
59003.474637 -13.539670
59003.487003 -8.903867
59003.489943 -11.405760
59003.495821 -13.212132
59003.501841 -15.548073
59003.507861 -13.459019
59003.513881 -12.510127
59003.519863 -12.108059
59003.526648 -13.796854
59003.528945 -15.271143
59003.530928 -12.681495
59003.534885 -10.271497
59003.544489 -10.271058
59003.554729 -15.877582
59003.562351 -15.744234
59003.569963 -18.305342
59003.577576 -6.559449
59003.588613 -6.243139
59003.591959 -6.891747
59003.595099 -6.071432
59003.613874 -10.957537
59003.623071 -3.834921
59003.630683 -6.713769
59003.638295 -6.769455
59003.645907 -5.669493
59003.654781 -13.507016
59003.662393 -1.612533
59003.670005 -2.248550
59003.677617 -8.029160
59003.688733 -5.319610
59003.690366 -5.191628
59003.694971 -5.911235
59003.704509 -1.546459
59003.712131 -6.608225
59003.719743 12.314378
59003.727355 4.440004
59003.736240 3.694266
59003.743852 7.503513
59003.751464 7.511707
59003.763497 8.096753
59003.766580 7.233725
59003.773142 8.146168
59003.775377 9.336588
59003.786198 4.103273
59003.793810 12.215961
59003.802694 16.293658
59003.810306 3.178216
59003.817918 -2.321097
59003.825540 -1.289061
59003.837886 -1.214810
59003.842153 -15.477928
59003.844088 -18.676167
59003.845754 -19.223465
59003.848115 -22.902807
59003.860509 -21.810892
59004.281430 -1.436992
59004.314248 -5.606940
59004.323273 -5.700599
59004.345454 -15.270245
59004.375304 -4.948692
59004.386482 1.740506
59004.397577 -1.444618
59004.405189 -3.136260
59004.412801 -6.633589
59004.427368 -4.966942
59004.443343 -9.766345
59004.454428 4.137817
59004.466482 0.417487
59004.477566 -1.460598
59004.488661 -8.311902
59004.499746 -11.615665
59004.515649 -4.493368
59004.530959 -13.759666
59004.542044 -6.611421
59004.555599 -8.997430
59004.557210 -8.900263
59004.560044 -10.301559
59004.563920 -11.879289
59004.573409 -11.629335
59004.581031 -13.805209
59004.588643 -12.275746
59004.604931 -7.397501
59004.616026 -7.911833
59004.627111 -15.182873
59004.638195 -6.697461
59004.649290 -3.075735
59004.680198 -7.188776
59004.691282 0.878271
59004.702377 -7.676162
59004.713461 -12.293158
59004.728353 -16.873468
59004.729951 -16.053219
59004.731147 -15.760487
59004.745839 -7.421040
59004.756923 -12.090056
59004.768008 2.158445
59004.780052 5.541039
59004.791136 3.630377
59004.802231 1.368148
59004.813315 -1.584215
59004.825640 -5.707030
59004.838126 -5.368266
59004.839365 -6.895718
59004.842002 -8.712109
59004.856586 -17.099584
59005.285934 -9.155239
59005.294774 -5.866459
59005.303378 -11.326489
59005.339078 -18.965709
59005.341100 -19.548725
59005.347031 -17.841600
59005.350321 -17.690530
59005.364560 -13.091452
59005.375644 -8.008204
59005.386739 -9.536732
59005.400357 -6.152728
59005.421869 -4.672452
59005.443370 -10.058853
59005.468201 -11.777107
59005.469546 -10.422500
59005.472919 -9.772641
59005.476425 -8.181898
59005.486881 -22.319875
59005.494493 -20.853919
59005.502115 -23.638264
59005.513388 -13.577595
59005.524483 -14.523565
59005.535577 -14.390052
59005.546682 -10.848341
59005.560103 -14.226665
59005.567746 -10.873721
59005.575369 -5.477112
59005.582991 -12.035395
59005.595944 -10.596441
59005.619226 -12.391952
59005.626848 -18.296065
59005.655055 -20.784126
59005.662677 -18.747185
59005.670300 -23.121144
59005.677922 -15.521610
59005.686921 -9.830051
59005.725812 -1.732821
59005.727773 0.354296
59005.729482 0.315010
59005.741279 6.390113
59005.751613 1.358557
59005.766180 1.070398
59005.780747 -1.749053
59005.795315 -1.192556
59005.811238 -2.534805
59005.818860 -11.239399
59005.826472 -6.166720
59005.834105 -15.224510
59005.848417 -10.833604
59005.860425 -11.229129
59005.868566 -10.495458
59006.251985 -7.470622
59006.267515 -5.825894
59006.279096 -4.509326
59006.332088 -21.181407
59006.349096 -18.914531
59006.356708 -17.714254
59006.364321 -17.862608
59006.373831 -15.589705
59006.384915 -14.003321
59006.422392 -15.223266
59006.430057 -18.832426
59006.437669 -22.600345
59006.458692 -22.150894
59006.460329 -22.531755
59006.461698 -22.984999
59006.472852 -24.104674
59006.480465 -25.441609
59006.488087 -22.986322
59006.519453 -21.041838
59006.532290 -14.997066
59006.539902 -11.615940
59006.547515 -17.057755
59006.555126 -15.663694
59006.564334 -8.420451
59006.571936 -11.151066
59008.322354 -9.766252
59008.334393 -13.150836
59008.336685 -13.652401
59008.338866 -13.846317
59008.348882 -8.963170
59008.357892 -7.694707
59008.365514 -10.905883
59008.373126 -6.508824
59008.380749 -0.653503
59008.405045 -10.895581
59008.412657 -13.447147
59008.420280 -16.597900
59008.435546 -9.630448
59008.439509 -9.420929
59008.443289 -10.240076
59008.444803 -12.131824
59008.455077 -10.364230
59008.462699 -18.174750
59008.470311 -25.728229
59008.478476 -12.712100
59008.486088 -17.718232
59008.493711 -13.991720
59008.501323 -13.264763
59008.509436 -11.139806
59008.517058 -16.155491
59008.532294 -13.878771
59008.539905 -9.543458
59008.548174 0.011638
59008.555797 2.324454
59008.563409 -0.794994
59008.575488 1.476040
59008.576680 2.248876
59008.578274 3.036335
59008.579462 2.945703
59008.582325 3.627479
59008.593858 -2.646705
59008.601481 17.104880
59008.609093 8.620565
59008.616716 9.116503
59008.625454 6.485263
59008.633066 13.706241
59008.642149 13.434085
59008.675424 0.573983
59008.702088 -9.542663
59008.703258 -9.855402
59008.706083 -11.310643
59008.716717 -12.286141
59008.726770 -2.512433
59008.734392 -4.981615
59008.742005 -8.154144
59008.749617 -7.495019
59008.757240 -8.580868
59008.775915 -13.197590
59008.778637 -14.615124
59008.781036 -14.632725
59008.791692 -15.479061
59008.799316 -17.792689
59008.806928 -17.996177
59008.814540 -23.243030
59008.822747 -20.226083
59008.830359 -15.692640
59008.841955 -16.363527
59008.845351 -18.657506
59008.848519 -23.143789
59009.243763 -24.753267
59009.252584 -25.882233
59009.322482 17.732467
59009.326000 18.159795
59009.330589 18.170051
59009.332440 17.291120
59009.347289 4.539598
59009.359406 3.803182
59009.370492 -1.785262
59009.381577 -3.572334
59009.392672 -1.478537
59009.405633 -1.814801
59009.416728 -8.929660
59009.427813 -0.017749
59009.438908 -4.509150
59009.451577 0.896761
59009.461661 3.581653
59009.469273 -1.968650
59009.480233 -2.423405
59009.571964 -9.235957
59009.582198 -6.217625
59009.607292 -9.179235
59009.738312 -8.630091
59024.146590 -6.563385
59024.282912 -13.225156
59024.292296 -14.537913
59024.429020 1.229823
59024.468353 -10.228788
59025.286116 -13.281016
59025.686537 -15.832811
59025.694160 -22.185097
59025.704264 -22.789781
59025.711876 -17.746583
59025.733742 -17.102068
59025.742364 -11.047775
59025.761117 -16.988829
59025.768729 -15.663450
59025.777968 -11.536656
59025.803818 5.451351
59026.273296 -18.118924
59026.281467 -16.345044
59026.338405 9.010194
59026.339623 8.880724
59026.340865 8.789951
59026.341967 9.540937
59026.346739 8.169658
59026.353221 5.511314
59026.356296 4.098927
59026.367344 3.071796
59026.374956 -7.168328
59026.382568 -12.568624
59026.392672 -11.337392
59026.400284 -17.442251
59026.407896 -21.100750
59026.415508 -18.298721
59026.427359 -22.970440
59026.430298 -24.359310
59026.436176 -25.689821
59026.442564 -26.225878
59026.449851 -27.357175
59026.452449 -28.785524
59026.454468 -28.590360
59026.459804 -24.973247
59026.461989 -24.040703
59026.493068 -25.077105
59026.500680 -15.814420
59026.508292 -13.696890
59026.520957 -19.980826
59026.534966 -11.905677
59026.537910 -11.836978
59026.544014 -11.114367
59026.550114 -12.881568
59026.556374 -15.595280
59026.562411 -18.018309
59026.568453 -19.437675
59026.574476 -19.637451
59026.581341 -19.420885
59026.583678 -19.356008
59026.585377 -19.301948
59026.591495 -20.986903
59026.596697 -22.405952
59026.599810 -24.039043
59026.610878 -23.181313
59026.618501 -19.218773
59026.626113 -18.594028
59026.635341 -16.963775
59026.642954 -19.403636
59026.650576 -25.145769
59026.658188 -22.136179
59026.666655 -28.846384
59026.674278 -27.149500
59026.700923 -8.889884
59026.702797 -5.641220
59026.707358 0.725473
59026.717812 1.767572
59026.725424 8.231814
59026.733037 -8.224655
59026.740659 -2.772835
59026.749804 1.610277
59026.757416 3.227558
59026.766602 7.310930
59026.774215 6.990120
59026.781826 8.969061
59026.789449 10.535920
59026.798605 9.311549
59026.809157 4.493506
59026.822733 -19.361852
59026.825671 -18.996551
59026.828609 -19.987362
59026.843406 -21.369935
59026.845061 -21.772819
59026.847947 -19.416867
59026.859897 -20.913000
59027.230365 -9.981293
59027.238543 -6.431955
59027.268579 -11.771160
59027.328388 7.304302
59027.340150 10.768897
59027.342545 6.786611
59027.344780 4.136198
59027.354957 -6.063064
59027.362569 -11.276200
59027.370181 -1.190526
59027.379212 -7.629786
59027.386824 -14.310470
59027.397908 -19.988251
59027.409003 -16.422875
59027.421193 -13.345217
59027.432277 -24.420981
59027.443372 -19.781035
59027.454456 -16.368300
59027.468859 -5.793351
59027.470198 -5.142522
59027.471361 -3.367013
59027.485301 -15.920450
59027.499858 -11.224188
59027.514415 -19.592977
59027.529889 -13.637681
59027.540985 -11.194869
59027.552069 -23.245461
59027.564237 -10.530571
59027.575322 -20.609606
59027.586407 -15.716652
59027.601230 -20.746737
59027.616396 -11.421178
59027.627480 -5.405030
59027.639743 -9.930065
59027.647368 -6.154690
59027.654980 -2.311197
59027.662603 -12.274112
59027.670819 -9.522253
59027.681904 -10.011897
59027.692999 -16.546397
59027.704094 -7.699309
59027.718070 -7.440459
59027.727734 -2.910669
59027.735346 3.938064
59027.743917 -8.245056
59027.755002 -3.627125
59027.766097 3.981097
59027.777192 3.290017
59027.796399 -12.322206
59027.813889 -20.370843
59027.822044 -17.077774
59028.271624 -0.743207
59028.337327 -23.385470
59028.339613 -26.292460
59028.341791 -28.460251
59028.351796 -28.411330
59028.360357 -20.386464
59028.371451 -23.050397
59028.382526 -18.674505
59028.393621 -16.615261
59028.408011 -16.734164
59028.457811 -10.651322
59028.476066 -23.219089
59028.492322 -17.116337
59028.499934 -15.950609
59028.507546 -4.644469
59028.527416 -13.471432
59028.535028 -12.682436
59028.542651 -16.683670
59028.551754 -13.295066
59028.559376 -10.202424
59028.566999 -5.715348
59028.578083 -5.014494
59028.593203 -5.881562
59028.596561 -4.405920
59028.599710 -4.775181
59028.617833 -17.349314
59028.632390 -19.170843
59028.681775 -15.418795
59028.692859 -18.524140
59028.703944 -12.032157
59028.716175 -6.971027
59028.727260 -9.586253
59028.738355 -18.123662
59028.749429 -13.203609
59028.762641 -5.413997
59028.783892 0.466547
59028.791504 6.287233
59028.802588 11.664813
59028.813672 14.024858
59028.825925 -10.301075
59028.837238 -13.304358
59028.847616 -19.269259
59028.856303 -18.596651
59029.252230 -96.203929
59029.311613 -55.536742
59031.075774 -9.459334
59031.084007 -9.090337
59031.278999 -29.539754
59031.287837 -29.586794
59031.298706 -27.654326
59031.469480 -7.457359
59031.511482 2.044031
59031.519105 4.692574
59031.530713 11.138936
59031.582932 -13.563601
59031.591476 -21.401037
59031.599892 -16.411038
59032.244531 -17.884887
59032.252954 -13.174773
59032.261066 -11.615562
59032.338241 -7.362617
59032.339247 -7.887243
59032.343114 -9.183662
59032.347777 -10.549111
59032.541683 -7.043740
59032.586527 -9.014539
59032.656005 -10.875690
59032.657827 -10.673834
59032.659108 -11.080885
59032.661221 -11.321912
59032.662116 -11.664281
59032.665089 -12.120296
59032.666034 -12.416099
59032.667085 -12.807471
59032.669848 -12.834763
59032.673235 -11.114825
59032.683597 -9.496877
59032.694212 -8.933628
59032.701824 -14.962746
59032.743670 -10.762378
59032.751292 -5.473909
59032.773681 4.750701
59032.774864 5.076310
59032.778589 6.771023
59032.823910 -27.090053
59032.833860 -14.819555
59032.844146 -15.614922
59033.248883 -11.706422
59033.259297 -6.682044
59033.269418 -9.340743
59033.341346 -22.288684
59033.353211 -21.025470
59033.481949 -15.460399
59033.482729 -16.161098
59033.483699 -16.166555
59033.484511 -16.322029
59033.486328 -16.347183
59033.601538 -22.973316
59033.602529 -23.685310
59033.603530 -23.600141
59033.604539 -23.393722
59033.605358 -23.678378
59033.608550 -23.986508
59033.609679 -24.004164
59033.612214 -23.312675
59033.748357 -15.103115
59033.759783 -8.620111
59033.774346 -13.040416
59034.255084 -8.968733
59034.265530 -6.516731
59034.275623 -8.928403
59034.365963 -14.375493
59034.382717 -10.716014
59034.562856 -57.559161
59034.577340 -37.610495
59034.620610 3.726108
59034.629227 32.740196
59034.637848 31.240389
59035.248228 -10.230220
59035.260444 -8.672656
59035.269553 -8.489482
59035.382872 -20.873406
59035.384146 -19.881803
59035.385338 -19.543521
59035.389235 -18.578322
59035.392219 -17.205902
59035.394738 -15.638188
59035.397621 -15.200893
59035.399203 -14.538090
59035.400382 -14.051463
59035.613483 19.213815
59035.713155 -28.726831
59035.714247 -29.267717
59035.715144 -29.215413
59035.715997 -29.012265
59035.717078 -29.197129
59035.729855 -20.204403
59035.730843 -17.376103
59035.732134 -15.787024
59035.733960 -12.123913
59035.736463 -6.702621
59035.751911 -0.803843
59035.848025 8.497540
59035.849910 3.092462
59035.852190 -4.569096
59035.864016 -14.007756
59035.872243 -14.240557
59036.253029 -7.522073
59036.261888 -9.619659
59036.270484 -2.863689
59036.341798 -7.474404
59036.343488 -7.637838
59036.344714 -7.951570
59036.396526 -13.037367
59036.554684 -12.593644
59036.556077 -13.017790
59036.557439 -13.677415
59036.558642 -14.685702
59036.559962 -14.942958
59036.570499 -10.644860
59036.605749 -2.779544
59036.628507 -0.431276
59036.638830 -1.745923
59036.646453 0.447291
59036.656870 -11.760792
59036.664492 -13.161493
59036.672094 -12.978374
59036.679716 -9.600946
59036.687329 -2.448916
59036.694951 -4.198701
59036.702563 2.417035
59036.710185 14.572844
59036.720780 12.918639
59036.735347 -5.358881
59036.803825 -23.596722
59036.826787 -14.817157
59036.834399 -9.276392
59036.846216 -13.358100
59036.854628 -17.845794
59036.863061 -9.661951
59037.261937 17.312742
59037.270665 12.822241
59037.343753 -19.099962
59037.347653 -21.235602
59037.351689 -21.847086
59037.354838 -22.269282
59037.359010 -18.617660
59037.367099 -10.005128
59037.372190 -4.934752
59037.373396 -4.112758
59037.415958 -22.655476
59037.432642 -31.382877
59037.440254 -26.728442
59037.447866 -25.501854
59037.464603 -26.671555
59037.472215 -19.384952
59037.542218 -4.375565
59037.553935 2.705568
59037.565479 -2.460213
59037.568701 -4.337312
59037.574864 -6.437124
59037.578086 -8.976155
59037.620036 -7.912248
59037.668127 -25.330090
59037.709944 -19.277805
59037.710958 -18.479134
59037.712773 -16.985072
59037.717644 -10.936081
59037.775628 12.019722
59037.820508 -1.686618
59037.823960 -8.675599
59037.827156 -14.547989
59037.838485 -26.111235
59037.849861 -18.119764
59037.864465 -11.072069
59037.879160 -11.135008
59080.206912 -6.210525
59080.304749 -6.334714
59080.345578 11.476111
59080.374991 -10.633576
59080.376304 -11.583981
59080.377624 -12.550035
59080.381332 -15.193054
59080.384229 -17.603191
59080.386900 -19.168108
59080.389574 -18.878184
59080.392248 -17.070288
59080.394921 -15.212536
59080.397889 -11.470541
59080.400859 -9.130506
59080.403831 -6.744419
59080.405390 -6.345317
59080.409118 -2.417589
59080.415859 2.695811
59080.419235 4.600790
59080.421005 4.801896
59080.422460 5.255126
59080.425956 6.298758
59080.431882 5.287564
59080.435698 1.221732
59080.440471 -2.319568
59080.445246 -6.279492
59080.448103 -6.123648
59080.539293 -6.790196
59080.576571 6.244785
59080.591039 14.120043
59080.642913 -10.341560
59080.654108 -8.091802
59081.205718 1.461537
59081.351507 0.487709
59081.414946 21.632709
59081.466254 -15.167974
59081.468047 -15.283696
59081.473355 -17.713861
59081.554394 27.560480
59081.568455 31.542384
59081.570928 32.022074
59081.575322 30.461821
59081.577799 30.150558
59081.614134 -6.468290
59081.731290 3.372326
59081.733205 4.170833
59081.735122 5.928032
59081.747359 17.502015
59081.750143 20.408622
59081.755711 23.958764
59081.758496 25.135684
59081.773803 7.687197
59081.775711 6.027354
59081.780560 -0.964840
59081.791342 -3.853005
